location	cabin url	image url	caption	lat	lng	cabin_page_url
Lapland, Finland	http://cabinporn.com/image/39663463622	http://40.media.tumblr.com/0348222e35e720ea7c38bf99f9db3041/tumblr_mg2gc82yVy1qzwmsso1_1280.jpg	A-frame shelter in Lapland, Sweden.	67.9222304	26.5046438	http://cabinporn.com/page/60
Quebec, Canada	http://cabinporn.com/image/39617037873	http://40.media.tumblr.com/0a5ce3180695766e2e70985125199344/tumblr_mg2vx60Svs1qzwmsso1_1280.jpg	Cabin on Lac Harnois, Lanaudière, Québec.	52.9399159	-73.5491361	http://cabinporn.com/page/60
Welches, Mount Hood Village, OR, USA	http://cabinporn.com/image/39587964268	http://41.media.tumblr.com/c058bcbf7372662cdc7acc8cc8a430d6/tumblr_mfrjfpF0LB1qzwmsso1_1280.jpg	Geodesic cabin in Welches, Oregon.	45.3384806	-121.9632168	http://cabinporn.com/page/60
Kobuk River, Gates of the Arctic National Park and Preserve, Alaska, USA	http://cabinporn.com/image/39569704637	http://40.media.tumblr.com/6f29f5ef928776b3ec0ed9e55a391b3b/tumblr_mfwiidI2Pg1qzwmsso1_1280.jpg	"""Little House on the Tundra"" along the Kobuk River, Alaska."	67.2572539	-154.0993965	http://cabinporn.com/page/60
Sullivan County, NY, USA	http://cabinporn.com/image/39486185988	http://36.media.tumblr.com/617376899fd7e6320ce7688f5ff16e59/tumblr_mg0cj8JHK51qd8hvko1_1280.jpg	Timber frame bunkhouse in Sullivan County, NY.	41.6897493	-74.7805192	http://cabinporn.com/page/60
Embalse Del Neusa, Cogua, Cundinamarca, Colombia	http://cabinporn.com/image/39141117637	http://41.media.tumblr.com/7e13b1e6f87fd7b8b207afc668757dda/tumblr_mfszsnaR9l1qzwmsso1_1280.jpg	Treehouse near the Embalse del Neusa, Cundinamarca, Colombia.	5.13654	-73.96717	http://cabinporn.com/page/60
Erickson, MB R0J, Canada	http://cabinporn.com/image/39054537392	http://40.media.tumblr.com/6503b8711968fde218145b43e0dc9c2a/tumblr_mfr2vj0Q3Y1qzwmsso1_1280.jpg	Out building in Erickson, Manitoba, Canada.	50.4983243	-99.91402269999999	http://cabinporn.com/page/61
Thomas Lake Rd at High Line Trail NW corner, Eagan, MN 55122, USA	http://cabinporn.com/image/38974504231	http://40.media.tumblr.com/d909ebef999143e782e6fa8f90f9c3b7/tumblr_mfjk2lC4561qzwmsso1_1280.jpg	Fixer upper: Dust Bowl era farmhouse in High Line, North Dakota.	44.797276	-93.177353	http://cabinporn.com/page/61
Nantucket Island, Nantucket, MA, USA	http://cabinporn.com/image/38914573150	http://40.media.tumblr.com/f354c5dafc6210a6c97e34b15e7f0860/tumblr_mfo0jjmxIR1qzwmsso1_1280.jpg	A sand dune shack on Nantucket Island, MA. 	41.2708115	-70.0264952	http://cabinporn.com/page/61
Whiting, VT, USA	http://cabinporn.com/image/38471562494	http://36.media.tumblr.com/451f31ca512e9fb2d441436bd873451a/tumblr_mfdxp9Vegl1qzwmsso1_1280.jpg	Barn for salvage in Whiting, VT.	43.8639503	-73.2003929	http://cabinporn.com/page/61
	http://www.diy.org/skills/yeti	http://40.media.tumblr.com/9f686f476b3ea18c1a7bda49b7b21f9a/tumblr_mfck7kD2WQ1qzwmsso1_500.jpg	One of the Cabin Porn editors, Zach, is also helping to build a website called DIY. It’s an online community for kids to learn skills. They just published a new skill called Yeti, which consists of lots of winter challenges. A few examples are Construct a Snow Structure, Make Snowshoes, and Produce Maple Syrup. 			http://cabinporn.com/page/61
Gambier Island, Sunshine Coast F, BC, Canada	http://cabinporn.com/image/38391862494	http://40.media.tumblr.com/866dedb96fb3269085f43321717bc210/tumblr_mfbfwzR1o51qzwmsso1_1280.jpg	Cabin on Gambier Island, British Columbia, Canada.	49.5020093	-123.3962816	http://cabinporn.com/page/61
Reykjavik, Iceland	http://cabinporn.com/image/38382096699	http://41.media.tumblr.com/tumblr_mduw7amoFL1qzwmsso1_1280.jpg	Treehouse in downtown Reykjavík, Iceland.	64.133333	-21.933333	http://cabinporn.com/page/61
Waynesboro, PA 17268, USA	http://cabinporn.com/image/38305169744	http://40.media.tumblr.com/96d2c935e2d441c03ecb0421aa6415a4/tumblr_mfa9vyhv711qzwmsso1_1280.png	Derelict log cabin in Waynesboro, Pennsylvania.	39.755927	-77.57776919999999	http://cabinporn.com/page/61
Waynesboro, PA 17268, USA	http://www.amazon.com/gp/product/0393322769/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=0393322769&linkCode=as2&tag=cabinporn-20	http://40.media.tumblr.com/10ec14af629392d7cab3b629843df349/tumblr_mf8gwn1VHp1qzwmsso1_1280.jpg	From our library:	39.755927	-77.57776919999999	http://cabinporn.com/page/61
South, Iceland	http://cabinporn.com/image/38163763484	http://36.media.tumblr.com/1ea73a2b432f66b31f5248a29ba69d5e/tumblr_mf65srL0aL1qzwmsso1_1280.jpg	A-frame in Southern Iceland between the Jökulsáurlón (a glacial lagoon) and the town of Höfn.	64.2661426	-18.8158138	http://cabinporn.com/page/62
Wayne, ME, USA	http://cabinporn.com/image/38072964407	http://40.media.tumblr.com/8932ecf6f18099d422af3e8c6efd2d76/tumblr_mf4hhoLkau1qzwmsso1_1280.jpg	Studio cabin in Wayne, Maine.	44.3486793	-70.06616489999999	http://cabinporn.com/page/62
Ariege, France	http://bp2.blogger.com/_vbAGoYIr4TI/R-VdJtKFTHI/AAAAAAAAA_E/E7LJk-eQ5VU/s1600/SNB11240.JPG	http://40.media.tumblr.com/cbf60aa5df356ce0bd0881ad215e1a0e/tumblr_mf2fxznAb91qzwmsso1_1280.jpg	Barn in Ariège, France.	42.9326292	1.443469	http://cabinporn.com/page/62
Hordaland, Norway	http://www.flickr.com/photos/mrgniqq/6545559795/	http://40.media.tumblr.com/9cdd2d0142e9057e8c89f7248652233c/tumblr_mf2zclgbxr1qzwmsso1_1280.jpg	Derelict cabin in Hordaland, Norway.	60.2733674	5.7220194	http://cabinporn.com/page/62
Hordaland, Norway	"http://www.amazon.com/gp/product/0807064734/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=0807064734&linkCode=as2&tag=cabinporn-20"""	http://36.media.tumblr.com/0b756069f939454357823d7a9c6a5697/tumblr_mezgxdXaoY1qzwmsso1_1280.jpg	From our library:	60.2733674	5.7220194	http://cabinporn.com/page/62
Hordaland, Norway	http://cabinporn.com/image/37811554292	http://41.media.tumblr.com/fbd7d26469f94c0a2669fe8cac92ca8c/tumblr_mexqw9BMrq1qzwmsso1_1280.jpg	Sea Shanty in Unknown Location.	60.2733674	5.7220194	http://cabinporn.com/page/62
Donner, CA 96161, USA	http://cabinporn.com/image/37793774720	http://40.media.tumblr.com/130482567d01f807740d1076c5fcda20/tumblr_mew69ec1x31qzwmsso1_1280.jpg	Donner Summit Cabin in Donner, California.	39.3162939	-120.3321457	http://cabinporn.com/page/62
Southern, Buckeye, AZ 85326, USA	http://cabinporn.com/image/37641230793	http://41.media.tumblr.com/e511db04238a62ae097ef29723301d39/tumblr_memnl8Acmk1qzwmsso1_1280.jpg	Cabin in Southern USA, photographed in the 1940’s by Marion Post Wolcott.	33.3955513	-112.5055865	http://cabinporn.com/page/62
Sweden, ME, USA	http://cabinporn.com/image/37601349130	http://36.media.tumblr.com/1e7687cf2e439bf807d174db78048b8a/tumblr_meq3maj6ed1qzwmsso1_1280.jpg	Simple cabin in Sweden, Maine. 	44.133285	-70.82289589999999	http://cabinporn.com/page/62
Algonquin Provincial Park, Ontario 60, Ontario K0J 2M0, Canada	http://cabinporn.com/image/37435680711	http://41.media.tumblr.com/aee2fcabe89c619c614ed893a013fc8a/tumblr_meoqfyr0ok1qzwmsso1_1280.jpg	Cottage in Algonquin Park, Ontario, Canada.	45.8371591	-78.3791239	http://cabinporn.com/page/62
Monongahela National Forest, Germany Valley, Seneca Rocks, WV 26884, USA	http://cabinporn.com/image/37403524886	http://40.media.tumblr.com/tumblr_mdnwjmmR3f1qzwmsso1_1280.jpg	Silhouetted cabin in Germany Valley, West Virginia.	38.8069274	-79.38006709999999	http://cabinporn.com/page/63
Northern Idaho and Pacific Railroad, Idaho, USA	http://cabinporn.com/image/37344401319	http://41.media.tumblr.com/tumblr_mel690czcC1qzwmsso1_1280.jpg	Cabin in Northern Idaho, USA. Perfect.	44.7646458	-116.0836158	http://cabinporn.com/page/63
Northern Idaho and Pacific Railroad, Idaho, USA	http://www.amazon.com/gp/product/1579122213/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=1579122213&linkCode=as2&tag=cabinporn-20	http://41.media.tumblr.com/tumblr_mem7c76pip1qzwmsso1_1280.jpg	From our library:	44.7646458	-116.0836158	http://cabinporn.com/page/63
Rocky Mountains, Grand Teton National Park, Wyoming 83414, USA	http://cabinporn.com/image/37186284650	http://40.media.tumblr.com/tumblr_me6kpdifRT1qzwmsso1_1280.jpg	Log cabin in the Rocky Mountains.	43.73999999999999	-110.8	http://cabinporn.com/page/63
14820 Tuulos, Finland	http://cabinporn.com/image/37030516999	http://40.media.tumblr.com/tumblr_meej9kq2bH1qzwmsso1_1280.jpg	Off-grid log cabin in Tuulos, Finland handbuilt by Eetu Puurtinen in 2008.	61.11811609999999	24.8343453	http://cabinporn.com/page/63
14820 Tuulos, Finland	http://www.amazon.com/gp/product/1466203420/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=1466203420&linkCode=as2&tag=cabinporn-20	http://40.media.tumblr.com/tumblr_meb4kvuKCw1qzwmsso1_1280.jpg	From our library:	61.11811609999999	24.8343453	http://cabinporn.com/page/63
Fisher, IL 61843, USA	http://cabinporn.com/image/36771175937	http://41.media.tumblr.com/tumblr_me82bfJtjG1qzwmsso1_1280.jpg	Barn near Fischer, Illinois, USA. 	40.3147554	-88.3500541	http://cabinporn.com/page/63
Lasqueti Island, Powell River E, BC, Canada	http://cabinporn.com/image/36679870758	http://41.media.tumblr.com/tumblr_me5pt8SgNe1qzwmsso1_1280.jpg	Cabin on Lasqueti Island, British Columbia, Canada. Built off the grid from on-site timber.	49.4863406	-124.2758774	http://cabinporn.com/page/63
Llŷn Peninsula	http://cabinporn.com/image/36664992421	http://41.media.tumblr.com/tumblr_mdwx0hiE6J1qzwmsso1_1280.jpg	Cliff-top fisherman’s shed on the Llyn Peninsula, Wales.	52.8962101	-4.5040799	http://cabinporn.com/page/63
Sullivan County, NY, USA	http://cabinporn.com/image/36633378554	http://41.media.tumblr.com/tumblr_md0wphswlN1qd8hvko1_1280.jpg	Timber frame bunkhouse, in progress, in Sullivan County, NY.	41.6897493	-74.7805192	http://cabinporn.com/page/64
Manchester, ME, USA	http://cabinporn.com/image/36589894190	http://41.media.tumblr.com/tumblr_me3kbqAdOu1qzwmsso1_1280.png	Timber frame in Manchester, Maine.	44.324513	-69.8603256	http://cabinporn.com/page/64
Lundy Canyon, Inyo National Forest, California 93541, USA	http://cabinporn.com/image/36511902153	http://41.media.tumblr.com/tumblr_me0tpptsm61qzwmsso1_1280.jpg	Cabin in Lundy Canyon, Eastern Sierras, USA.	38.0307565	-119.1757073	http://cabinporn.com/page/64
Burnsville, NC 28714, USA	http://www.amazon.com/gp/product/160239007X/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=160239007X&linkCode=as2&tag=zackle-20	http://40.media.tumblr.com/tumblr_me0p16ZrX01qzwmsso1_1280.jpg	Cabin in Burnsville, North Carolina, USA.	35.9173357	-82.300961	http://cabinporn.com/page/64
Hatcher Pass, Willow, AK 99654, USA	http://cabinporn.com/image/36351149161	http://41.media.tumblr.com/tumblr_mduylzMOQD1qzwmsso1_1280.jpg	A-frame on Hatcher Pass, Alaska.	61.7697222	-149.3088889	http://cabinporn.com/page/64
Hatcher Pass, Willow, AK 99654, USA	http://www.amazon.com/gp/product/0865714754/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=0865714754&linkCode=as2&tag=zackle-20	http://40.media.tumblr.com/tumblr_mdunwxyfQN1qzwmsso1_1280.jpg	Gorgeous cordwood cabin in progress. See more photos of the entire process on Heather’s blog.	61.7697222	-149.3088889	http://cabinporn.com/page/64
Bavarian Alps, 82467 Garmisch-Partenkirchen, Germany	http://www.werkstattschwarz.de	http://36.media.tumblr.com/tumblr_md9yz3JIiO1qzwmsso1_1280.jpg	Modern retreat in Bavarian Alps, Germany.	47.5	11	http://cabinporn.com/page/64
	http://www.amazon.com/gp/product/0140139966/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=0140139966&linkCode=as2&tag=zackle-20	http://41.media.tumblr.com/tumblr_mdsud5qZuC1qzwmsso1_1280.jpg	How Buildings Learn by Stewart Brand.			http://cabinporn.com/page/64
Inverness, QC G0P, Canada	http://cabinporn.com/image/36105829036	http://36.media.tumblr.com/tumblr_mdr7yziuho1qzwmsso1_1280.jpg	Shack in Inverness, Québec.	46.2600873	-71.5220523	http://cabinporn.com/page/64
Delaware County, NY, USA	http://ashleysaturdays.tumblr.com/	http://41.media.tumblr.com/tumblr_mdlhk8Zh6u1qzwmsso1_1280.jpg	From Seth in Delaware County, NY:	42.2452081	-74.8741045	http://cabinporn.com/page/64
55064 Pescaglia LU, Italy	http://cabinporn.com/image/35845167869	http://40.media.tumblr.com/tumblr_mdkx0zF78O1qzwmsso1_1280.jpg	Stone & thatch cottage in Pescaglia, Italy.	43.96742700000001	10.4119274	http://cabinporn.com/page/65
Vatnajökull National Park, Sprengisandsleið, Iceland	http://cabinporn.com/image/35844153397	http://41.media.tumblr.com/tumblr_mdkhscbTeI1qzwmsso1_1280.jpg	Sod huts in Vatnajökull National Park, Iceland.	64.6692295	-17.1799033	http://cabinporn.com/page/65
Denny Creek, Mt. Baker-Snoqualmie National Forest, Washington, USA	http://cabinporn.com/image/35789790950	http://40.media.tumblr.com/tumblr_mdjp8qnnH91qzwmsso1_1280.jpg	National Forest Service cabin on Denny Creek, WA.	47.4170565	-121.4406498	http://cabinporn.com/page/65
Eskifjörður, Iceland	http://cabinporn.com/image/35781220474	http://40.media.tumblr.com/tumblr_mdi0kmfX7h1qzwmsso1_r1_1280.jpg	Cabin in Eskifjörður, Iceland.	65.071522	-14.015389	http://cabinporn.com/page/65
Sitka, AK, USA	http://cabinporn.com/image/35778508213	http://40.media.tumblr.com/tumblr_mcv4natTRE1qz4l98o1_1280.jpg	Budding roof forest in Sitka, Alaska by Peter Baker.	57.0530556	-135.33	http://cabinporn.com/page/65
Bučje, Serbia	http://cabinporn.com/image/35704913909	http://41.media.tumblr.com/tumblr_mdbc8f7hPm1qzwmsso1_1280.jpg	Shelter in Bučje, Serbia.	43.67466599999999	22.123	http://cabinporn.com/page/65
Cody, WY 82414, USA	http://www.smithmansion.org/	http://41.media.tumblr.com/tumblr_mdgf3ecHeR1qzwmsso1_1280.jpg	Lee Smith’s cabin on North Fork of the Shoshone River, near Cody, Wyoming.	44.52634219999999	-109.0565308	http://cabinporn.com/page/65
	http://cabinporn.com/image/35662787258	http://40.media.tumblr.com/tumblr_mdg7tldr6r1qzwmsso1_1280.jpg	Mountain Hut on Kjolur Route, Iceland.			http://cabinporn.com/page/65
North Carolina, USA	http://cabinporn.com/image/35639307747	http://41.media.tumblr.com/tumblr_mdfp4r6yu91qzwmsso1_1280.jpg	A-frame in Chimney Rock State Park, North Carolina.	35.7595731	-79.01929969999999	http://cabinporn.com/page/65
1242 Velika Planina, Slovenia	http://cabinporn.com/image/35597689911	http://40.media.tumblr.com/tumblr_mddlmdI9eo1qzwmsso1_1280.jpg	Alpine cabin on Velika Planina, Slovenia. Photo by Tone Češnovar.	46.295506	14.653519	http://cabinporn.com/page/66
	http://www.amazon.com/gp/product/0805209700/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=0805209700&linkCode=as2&tag=cabinporn-20	http://40.media.tumblr.com/tumblr_mddq1cNRa11qzwmsso1_1280.jpg	From our library:			http://cabinporn.com/page/66
New York State Thruway, Catskill, NY 12414, USA	http://cabinporn.com/image/35274190858	http://41.media.tumblr.com/tumblr_mcz01kmXwL1qzwmsso1_1280.jpg	Gaffney Cabin in the Catskills, New York. 	42.2282964	-73.9075476	http://cabinporn.com/page/66
920 70 Ammarnäs, Sweden	http://cabinporn.com/image/35126855495	http://41.media.tumblr.com/tumblr_md27vm9B621qzwmsso1_1280.jpg	Saami hut in Amarnas, Sweden. 	65.959655	16.2031508	http://cabinporn.com/page/66
920 70 Ammarnäs, Sweden	http://cabinporn.com/image/35054492281	http://40.media.tumblr.com/tumblr_md0obwFY1U1qzwmsso1_r1_1280.jpg	Backyard log treehouse built by Bryan Schutmaat’s father.	65.959655	16.2031508	http://cabinporn.com/page/66
Baden-Württemberg, Germany	http://cabinporn.com/image/35006924918	http://36.media.tumblr.com/tumblr_mcz5psGtIu1qzwmsso1_1280.jpg	600 year old mill in the Black Forest of  Baden-Württemburg, Germany (Schwarzwald).	48.6616037	9.3501336	http://cabinporn.com/page/66
Furillen, 624 58 Lärbro, Sweden	http://cabinporn.com/image/34990750181	http://40.media.tumblr.com/tumblr_mcwn1cfe1G1qzwmsso1_1280.jpg	"""Black Lodge"" by Jagnefalt Milton in Furillen, Sweden."	57.768611	19.015278	http://cabinporn.com/page/66
New York State Thruway, Catskill, NY 12414, USA	http://project32road.wordpress.com/	http://36.media.tumblr.com/tumblr_mapfzzv9W21qzwmsso1_1280.jpg	Shawn Connell’s shingled cabin in the Catskills, New York.	42.2282964	-73.9075476	http://cabinporn.com/page/66
Work In Progress, Rua Dom Nuno Álvares Pereira 3, 2675-419 Odivelas, Portugal	http://dweebazoids.blogspot.com	http://41.media.tumblr.com/tumblr_mcve0ljQT31qzwmsso1_1280.jpg	Work In Progress	38.7923432	-9.1788796	http://cabinporn.com/page/66
Geneva, Switzerland	http://cabinporn.com/image/34696128902	http://40.media.tumblr.com/tumblr_mcr8u8pUuD1qzwmsso1_1280.jpg	Rooftop sauna in Geneva, Switzerland built by BUREAU A with artist Jérémie Gindre.	46.1983922	6.142296099999999	http://cabinporn.com/page/66
Port Lockroy, Antarctica	http://cabinporn.com/image/34644356899	http://41.media.tumblr.com/tumblr_mcgkm7bdJw1qzwmsso1_1280.jpg	Cabin in Port Lockroy, Antarctica.  	-64.8250674	-63.49423890000001	http://cabinporn.com/page/67
Freetown Christiania, 1440 Copenhagen, Denmark	http://www.amazon.com/s/?_encoding=UTF8&camp=1789&creative=390957&field-keywords=cabins&linkCode=ur2&tag=zackle-20&url=search-alias%3Daps	http://40.media.tumblr.com/tumblr_mcn2o3IUVc1qzwmsso1_1280.jpg	A salvaged window house in Christiania, Denmark.	55.6733738	12.5961256	http://cabinporn.com/page/67
Rame Head, Torpoint, Cornwall PL10, UK	http://cabinporn.com/image/34575841625	http://41.media.tumblr.com/tumblr_mcd7ddSIeM1qzwmsso1_1280.jpg	St Michael’s Chapel on Rame Head, Cornwall, UK. Submitted by Christine Douglas.	50.3166667	-4.2166667	http://cabinporn.com/page/67
	http://www.amazon.com/gp/product/0891040013/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=0891040013&linkCode=as2&tag=zackle-20	http://40.media.tumblr.com/tumblr_mcn1rsi5Kk1qzwmsso1_r2_1280.jpg	My favorite handmade home of all time, found in this book.			http://cabinporn.com/page/67
Myrdal, 5718 Myrdal, Norway	http://cabinporn.com/image/34563710157	http://41.media.tumblr.com/tumblr_mcnqr9x7rE1qzwmsso1_1280.jpg	Painted cottages in Myrdal, Norway.	60.73532710000001	7.123023400000001	http://cabinporn.com/page/67
Ethiopia	http://cabinporn.com/image/34427353414	http://40.media.tumblr.com/tumblr_mca0ozLqtT1qzwmsso1_1280.jpg	"""Iron shed"" designed by then-17 year old Tanden Launder in Ethiopia. The “iron” in this instance is ironwood."	9.145000000000001	40.489673	http://cabinporn.com/page/67
Gallatin National Forest, Pray, MT 59065, USA	http://cabinporn.com/image/34416625472	http://40.media.tumblr.com/tumblr_mcenga9RVn1qzwmsso1_1280.jpg	Little Bear Cabin in the Gallatin National Forest, Montana.	45.1664211	-110.6037749	http://cabinporn.com/page/67
Lake Placid, NY 12946, USA	http://cabinporn.com/image/34369698165	http://40.media.tumblr.com/tumblr_mciiw3KinQ1qzwmsso1_1280.jpg	One room cabin at the Mount Van Hoevenberg B&B in Lake Placid, NY. Submitted by Corey Hendrickson.	44.2794911	-73.9798713	http://cabinporn.com/page/67
	http://www.amazon.com/gp/product/048640613X/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=048640613X&linkCode=as2&tag=cabinporn-20	http://36.media.tumblr.com/tumblr_mccpk57PIw1qzwmsso1_1280.png	From our library:			http://cabinporn.com/page/67
Talkeetna Mountains, Alaska, USA	http://cabinporn.com/image/33836799071	http://41.media.tumblr.com/tumblr_mbwjoajLbS1qzwmsso1_1280.jpg	The Snowbird Glacier Hut in the Talkeetna Mountains, Alaska. 	62.03333299999999	-147.9	http://cabinporn.com/page/68
Washington, USA	http://cabinporn.com/image/33779384565	http://41.media.tumblr.com/tumblr_mc1m8dtZRD1qzwmsso1_1280.jpg	Handbuilt cabin in Washington State.	47.7510741	-120.7401386	http://cabinporn.com/page/68
Mount Katahdin, Northeast Piscataquis, ME 04462, USA	http://www.flickr.com/photos/srl11806/8089820347	http://40.media.tumblr.com/tumblr_mbxpm6ikx51qe0lqqo1_1280.png	Lakeside cabin near Mt. Katahdin, Maine.	45.9044906	-68.92226699999999	http://cabinporn.com/page/68
	http://www.amazon.com/gp/product/0072434279/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=0072434279&linkCode=as2&tag=cabinporn-20	http://40.media.tumblr.com/tumblr_mbxyp8w0vp1qzwmsso1_r1_1280.jpg	E.B. White writing in his boat shed overlooking Allen Cove, 1976.			http://cabinporn.com/page/68
	http://www.amazon.com/gp/product/1584658606/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=1584658606&linkCode=as2&tag=zackle-20	http://36.media.tumblr.com/tumblr_mbxz275Lah1qzwmsso1_1280.jpg	On our cabin shelf: Two classic books about Maine			http://cabinporn.com/page/68
Monhegan Island, Monhegan, ME 04852, USA	http://cabinporn.com/image/33441881091	http://36.media.tumblr.com/tumblr_mbg7zzj6Z11qzwmsso1_1280.jpg	Shingled cottage on Monhegan Island, 12 miles off the coast of Maine. 	43.7652657	-69.3139218	http://cabinporn.com/page/68
Juneau, AK, USA	http://cabinporn.com/image/33431875360	http://41.media.tumblr.com/tumblr_mbsduoUH641qzwmsso1_1280.jpg	Cottage on Douglas Island near Juneau, Alaska.	58.3019444	-134.4197222	http://cabinporn.com/page/69
South Northern, Bagley, WI 53801, USA	http://cabinporn.com/image/33376650583	http://40.media.tumblr.com/tumblr_mboq2d0WCd1qzwmsso1_1280.jpg	1920’s Hunting Camp in Northern Wisconsin restored by Patrick McGuire.	42.9044821	-91.10417369999999	http://cabinporn.com/page/69
Futaleufú, Futaleufú, Los Lagos Region, Chile	http://cabinporn.com/image/33365533434	http://40.media.tumblr.com/tumblr_mbgbisvkwi1qzwmsso1_1280.jpg	Mountain cabin in Futaleufu, Chile. 	-43.1833	-71.8667	http://cabinporn.com/page/69
3100 Hornbæk, Denmark	http://cabinporn.com/image/33313211705	http://36.media.tumblr.com/tumblr_mbn9hvO9eH1qzwmsso1_1280.jpg	A cabin named ‘Lightning and Thunder’ near Hornbæk, Denmark.	56.084962	12.458537	http://cabinporn.com/page/69
Independence, Colorado 80435, USA	http://cabinporn.com/image/33298647216	http://40.media.tumblr.com/tumblr_mboloy97791qzwmsso1_1280.jpg	Abandoned log cabins in the ghost town of Independence, Colorado.	39.6179676	-105.879053	http://cabinporn.com/page/69
Faroe Islands	http://cabinporn.com/image/33253363243	http://40.media.tumblr.com/tumblr_lsq4b8hDN01qzyxjro1_1280.jpg	Geodesic igloo in Kivik on the Faroe Islands.	61.89263500000001	-6.911805999999999	http://cabinporn.com/page/69
	http://www.amazon.com/gp/product/0385073534/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=0385073534&linkCode=as2&tag=cabinporn-20	http://41.media.tumblr.com/tumblr_mbmvicRyMP1qzwmsso1_1280.jpg	In 1966, Eliot Wigginton began assigning quarterly writing projects to his secondary students in Rabun County, Georgia to document the lives, skills, and stories of Southern Appalachia.  In 1972, their work was published as The Foxfire Book, an immediate classic that would eventually expand to 12 volumes.			http://cabinporn.com/page/69
Cascade Range, Mount Rainier National Park, Washington 98304, USA	http://cabinporn.com/image/33008678371	http://36.media.tumblr.com/tumblr_mbh9shOcPx1qzwmsso1_1280.jpg	Mt. Baker Ski Patrol Cabin in the Cascades of Washington State.	46.850528	-121.759889	http://cabinporn.com/page/69
Renfrew-Collingwood, Vancouver, BC, Canada	http://cabinporn.com/image/32939841867	http://40.media.tumblr.com/tumblr_mbfdryZDON1qzwmsso1_1280.jpg	Driftwood shelter near Renfrew, British Columbia.	49.2410659	-123.038755	http://cabinporn.com/page/69
Kapisillit, Greenland	http://cabinporn.com/image/32800394456	http://41.media.tumblr.com/tumblr_mbbbtnZM1c1qzwmsso1_1280.jpg	Cabin on a fjord in Kapisillit, Southern Greenland.	64.436111	-50.269444	http://cabinporn.com/page/70
Piute Mountains, California, USA	http://cabinporn.com/image/32423303695	http://40.media.tumblr.com/tumblr_mb10kr3kek1qzwmsso1_1280.jpg	A-frame cabin up in the Piute Mountains, California. Photo by Aaron Chervenak. 	34.7819446	-115.0660858	http://cabinporn.com/page/70
Kamchatka Krai, Russia	http://cabinporn.com/image/32308604995	http://41.media.tumblr.com/tumblr_maxsxb9i4F1qzwmsso1_1280.jpg	Helicopter-accessible cabin in Kamchatka, Russia. Submitted by Foster Huntington.	61.43439809999999	166.7884131	http://cabinporn.com/page/70
	http://www.amazon.com/gp/product/0756654505/ref=as_li_ss_tl?ie=UTF8&camp=1789&creative=390957&creativeASIN=0756654505&linkCode=as2&tag=cabinporn-20	http://40.media.tumblr.com/tumblr_mauzli2yn61qzwmsso1_r1_1280.jpg	John Seymour was an advocate for self-reliance, conviviality, and smallhold farming. Filled with his wife’s illustrations, John produced The Self-Sufficient Life, a seminal guide to efficient, human-scale agriculture and homesteading, including urban plots and one-acre backyard concepts.			http://cabinporn.com/page/70
Quintay, Casablanca, Valparaíso, Chile	http://cabinporn.com/image/32192579335	http://36.media.tumblr.com/tumblr_marymmJiTz1qzwmsso1_1280.jpg	Seaside cabin in Quintay, Chile.	-33.193636	-71.697272	http://cabinporn.com/page/70
Whittier, AK, USA	http://cabinporn.com/image/32047015001	http://40.media.tumblr.com/tumblr_manrktaYMS1qzwmsso1_1280.jpg	Remote National Forest Service A-frame outside Whittier, AK.	60.77305560000001	-148.6838889	http://cabinporn.com/page/71
Highland, NY, USA	http://cabinporn.com/image/31997112778	http://36.media.tumblr.com/tumblr_mapspwzk8e1qzwmsso1_1280.jpg	Barn on Liberty View Farm in Highland, NY.	41.7209267	-73.9601382	http://cabinporn.com/page/71
Cha Ma Gu Dao, Batang Xian, Ganzi Zangzuzizhizhou, Sichuan Sheng, China	http://cabinporn.com/image/31927945212	http://40.media.tumblr.com/tumblr_maloy0KaeJ1qe0lqqo1_1280.png	Yurt along the Silk Road, China.	30.0034488	99.113936	http://cabinporn.com/page/71
Echo Lake, CA 95721, USA	http://cabinporn.com/image/31925784490	http://36.media.tumblr.com/tumblr_manlq0cSVZ1qzwmsso1_1280.jpg	Century-old log cabin on Echo Lake, California.	38.8337963	-120.0415726	http://cabinporn.com/page/71
